run_id,study,model_key,dataset_key,seed,adapter_rank,training_epochs,label_span,available_rows,distinct_rows,measured_rows,row_sampling,row_sample_seed,r_star_bits_per_value,r_star_bracketed,reference_bits_saved_per_token,train_response_tokens,base_codelength_bits_per_token,fisher_effective_rank,fisher_logdet,fisher_trace,hidden_effective_rank,margin_deficit_bits,residual_effective_rank,surprisal_variance_bits2,surprise_weighted_hidden_logdet,unit_gain_ntk_cost,angular_correction_channel_bits,angular_correction_energy_rank90,angular_correction_logdet,angular_correction_rd90_bits,centered_angular_correction_logdet,centered_angular_correction_rd90_bits,centered_correction_rd90_bits,correction_channel_bits,correction_energy_rank90,correction_rd90_bits,dataset_centered_correction_log_volume,dataset_correction_log_volume,dataset_fisher_log_volume,dataset_raw_correction_log_volume,trace_normalized_correction_logdet,coherent_correction_energy,coherent_energy_over_entropy,correction_information_bits,coherent_fraction,correction_coverage_fraction,correction_intrinsic_dimension,correction_predictable_fraction,nearest_neighbour_cosine,prequential_correction_bits_per_row,prequential_decay_exponent,prequential_late_fraction,text_cross_row_redundancy,base_head_error_alignment,base_head_hidden_alignment,total_correction_channel_bits,within_between_energy_ratio,within_example_channel_bits,lora_correction_channel_bits,lora_correction_effective_rank,lora_layer_energy_centroid,lora_layer_energy_entropy
mistral-kind-dialogue__mistral-7b-base__kind-dialogue__all-linear-r16__s33__fb2f052ab5,mistral_kind_dialogue,mistral_7b_base,kind_dialogue,33,16,4,all,7999,7999,256,uniform,271828,0.8189506667608514,True,0.2819006391925596,18803.0,2.9436346589350233,120.28320038458203,610.9223210479654,4211.556985493555,41.869189428293765,2.0648102894717573,27.61909785028245,0.8261397597185957,0.9018865799112502,0.3063746908493879,1.8061430758174695,181,152.20615671719534,361.9048203295984,160.0520579690774,375.44035520056343,338.44292381784396,1.7885600247127447,161,324.84363736723117,824.1851468715192,806.7832624001041,2869.5631660405784,759.6906007381488,139.07066798931584,367.9187907757836,130.34818493914054,100.31828152065074,0.08939339762723869,0.24853038504175046,45.65128803821522,-0.038007036543062256,0.2725491471288968,-1.4454112269531818,0.035435410253676365,0.26212917266474967,0.3543676395289298,0.0007798479351887071,0.14964190937966876,14.065937836587409,25.87217744264362,14.067618693999181,1.7641270194207601,71.66273436435345,0.31879803116702854,0.8886355338622783
mistral-kind-instruct__mistral-7b-base__kind-instruct__all-linear-r16__s11__4857d6cdce,mistral_kind_instruct,mistral_7b_base,kind_instruct,11,16,4,all,8000,8000,256,uniform,271828,0.6772248518289024,True,0.5916822670066635,15552.0,2.7753118756227195,35.104410598149876,573.1055775317861,6632.759812286535,38.09674220462478,2.306837384123355,27.28897355075534,2.636474971105556,0.9296389339860566,0.4585669518333205,1.7393657190166145,165,135.29965323526605,324.6343420094669,158.13570069126317,366.6884506477748,241.75157749021363,1.6194038186299151,105,207.81593577069083,813.9949789332564,759.6791594758326,2830.695682920131,614.4550534509228,97.51902154254327,1221.30536783223,679.9076429936663,70.34510438588559,0.22168152556439946,0.06325869402847616,48.282209508467744,0.3516681536145001,0.42852132354504563,1.9004455296744251,-0.0883297223637194,0.7626012519283987,0.3545799815998679,0.0007727528378967134,0.13935013447042285,13.616247835400351,19.73746854425919,13.672052809199183,1.5954853745934356,19.032638609253553,0.24794677618924255,0.8372516771218214
mistral-kind-instruct__mistral-7b-base__kind-instruct__all-linear-r16__s22__d941d1a300,mistral_kind_instruct,mistral_7b_base,kind_instruct,22,16,4,all,8000,8000,256,uniform,271828,0.6514482019850181,True,0.6158620651320597,18150.0,2.8733890627045184,33.36593905477757,596.3364889873094,7588.838360163067,37.67587614846995,2.382764808135107,26.62160996032382,2.4443473010029453,0.9281180460830536,0.5194989128028067,1.7325342635171852,162,133.5968537539746,319.07768986963816,157.01437646504843,362.58986812478526,239.00908054779364,1.6076003777104224,101,202.8598635628984,809.0212516970694,752.9047765082878,2855.788416254302,607.9787933019663,96.64336129684759,1483.9742378968203,800.6735118401276,69.7134490389012,0.22814953498629925,0.058791567864414626,41.27015010862553,0.327286250288899,0.44638337584259263,2.5159042983843802,-0.06435987693605637,0.6979096326910962,0.3301520310776461,0.0007840721625156378,0.14081328962445389,13.603524212129194,17.890720038457502,13.670953049562367,1.6102766949827203,20.916911841184355,0.23631453175236186,0.828970003832372
mistral-kind-instruct__mistral-7b-base__kind-instruct__all-linear-r16__s33__df1571b1dc,mistral_kind_instruct,mistral_7b_base,kind_instruct,33,16,4,all,8000,8000,256,uniform,271828,0.6012887864192678,True,0.6453389111059871,17849.0,2.8355670631863177,30.425556407231078,577.2525347474559,7251.465107444594,36.73603960893407,2.3744315274525434,27.067332017962197,2.43800490941758,0.9309170310768556,0.5244161857974294,1.722931569279249,157,131.2574601381806,310.58023660000003,155.5550555921149,356.1014986667836,232.9980698454892,1.5941046962429848,100,196.09503310956293,801.1901509789343,742.4379301751734,2833.047454500006,598.7386289788255,93.51193537784815,1456.142442646707,823.4596922979575,67.45460271677537,0.2379546732079762,0.053361574846390966,35.723928291294435,0.37305147713866105,0.46302219718701804,1.6873130530834142,0.22332907947501257,0.7435821980175613,0.33556551055281025,0.0007571642331755452,0.1402990395046598,13.580786968603698,18.89362707087655,13.644650917204281,1.5063640902963071,11.335540290620692,0.19081325865712473,0.7649115710348274
mistral-kind-summary__mistral-7b-base__kind-summary__all-linear-r16__s11__6258771064,mistral_kind_summary,mistral_7b_base,kind_summary,11,16,4,all,8000,8000,256,uniform,271828,0.6304594596694875,True,0.6124316005876165,7094.0,2.184660927062612,133.00927723570211,492.7505406023598,2537.073301413757,43.8709574817323,1.5291115328870013,28.05850213302662,0.46428287390822925,0.9123910036613325,0.11935522913671859,1.5827562929078034,166,136.23126692543235,326.3620086559668,143.52372613871168,338.65272184112365,323.5075030365785,1.5785819188635548,157,311.7808740227704,762.4999517987932,746.6523653717011,2465.138465071045,727.818106549202,131.08545539854913,235.03211351780007,101.27261318456611,94.55816821807912,0.09714969728837113,0.2836024141996004,82.01617556898167,-0.04685720815301542,0.2371186990275489,-2.019209372558324,-0.03753870582410293,0.31238672782947313,0.46311140800118755,0.000944262373110575,0.135123301309816,14.102486012695243,27.240633256887286,14.103795551153054,1.570993443860594,104.87250302247179,0.2774623276131509,0.8750909191556886
mistral-kind-summary__mistral-7b-base__kind-summary__all-linear-r16__s22__31f041163c,mistral_kind_summary,mistral_7b_base,kind_summary,22,16,4,all,8000,8000,256,uniform,271828,0.7329383198921489,True,0.6086508578095,7500.0,2.1174517209465438,93.36379552792498,485.015607668935,2794.7060997236204,43.95361238622928,1.496570135827537,28.023205540762138,0.4798535328430301,0.9095712058163605,0.1454939306947775,1.5747024736368442,164,135.03272500176735,323.5232446737371,142.51897622267103,336.19434133578295,300.0736767077136,1.535721042176783,148,289.2513197732688,758.8097473582725,742.4654351548033,2447.2585070493437,697.829770740144,119.7912343757393,242.97554894286318,108.62470965419325,86.4111098879233,0.09968915449777013,0.27243353531024783,66.51020773663821,-0.01814835836467754,0.24799404406285896,-2.0868242057777735,0.16828155311341772,0.3926587724474238,0.4575408226351966,0.0009161780998638658,0.1353550808296849,14.088889469080655,27.236115938585662,14.090797681719689,1.5460299753455342,79.82991484964099,0.2708733624760067,0.8697218487468347
mistral-kind-summary__mistral-7b-base__kind-summary__all-linear-r16__s33__b698db1946,mistral_kind_summary,mistral_7b_base,kind_summary,33,16,4,all,8000,8000,256,uniform,271828,0.5930600841511173,True,0.596471477900645,6818.0,2.149928087658352,144.15961870279887,492.5135544400301,2397.689270382726,45.22671610804356,1.5147654101583692,27.675856673934444,0.27271902876968873,0.9129969025494818,0.09887681153832646,1.5969001532370974,167,137.32183877924334,329.0206924538146,144.57426269092406,341.2387359348543,333.3008514876002,1.596524068611577,161,321.5574116697727,766.8175243978858,751.0658870639767,2482.201409952049,741.569118197221,135.3328241703244,222.3896234979129,97.83194544067214,97.62199715001252,0.09595146023600845,0.28314470613441073,70.6633884208255,-0.03849837956176505,0.23756604593091718,-2.0027871307400544,0.04315102912586099,0.31665178520469683,0.4524451570585234,0.0009468696273285047,0.1333132448635883,14.100814104714416,27.71152695205119,14.101888304191494,1.5818823432704046,97.63810599568316,0.26464260803649575,0.8638684874822408
mistral-panel-math__mistral-7b-base__panel-math__all-linear-r16__s11__a40ac04e3d,mistral_panel_math,mistral_7b_base,panel_math,11,16,4,all,8000,7990,256,uniform,271828,0.6991132880995973,True,0.5915728380550018,48997.0,1.001876107267305,75.65697854030641,318.8856820320728,1288.6676727039799,28.46976700419244,0.7049456498786515,24.3096327283847,0.11781454706567833,0.8140454315051453,0.14714990876899026,1.7514576144546654,136,123.86605713486315,278.76741080154056,137.79808454445646,309.3621610466857,295.0556975952577,1.7423322036194782,128,264.96148836400454,740.6084354234011,702.3412011266969,2484.317411587397,685.7910957264774,120.44017308901311,217.63245430109507,168.51293889601052,86.87922021966381,0.17097104434706634,0.08330928055720184,33.365156140813305,-0.006486655120589768,0.46022901867218124,-0.5621951942583664,0.08086800972111947,0.05136708853997805,0.4266205219343373,0.0006284995803642775,0.1352533415459141,12.752765977088906,30.19406153983077,12.759036568031997,1.7320200014495135,68.51736022613541,0.27597777086979974,0.8755957431285956
mistral-panel-math__mistral-7b-base__panel-math__all-linear-r16__s22__4d40f6fb72,mistral_panel_math,mistral_7b_base,panel_math,22,16,4,all,8000,7996,256,uniform,271828,0.7481725636701402,True,0.5916684765974757,48183.0,1.0173874270403758,75.75052424580899,317.21637994449526,1275.657941211036,25.827423239987812,0.7227341146208346,24.996810193286862,0.13165820032590012,0.8206689142446218,0.13704117360227747,1.7596061475479519,135,124.68769625771935,279.1305997825207,138.6552742185895,309.6847355575526,294.09354658588927,1.7484570698367234,127,264.17393517925495,741.9509489390803,703.6801159376739,2487.580337564016,685.6270792306544,120.91717248884702,215.1299078500943,170.4731098115169,87.2233025539875,0.17078253810537714,0.08468319710124782,25.975319157650272,-0.001659765328152707,0.4733724697461099,-0.367213529449936,0.1166645295441603,-0.3540273786522412,0.43272214386459806,0.0006569309451611073,0.13619879591385486,12.775749627934676,30.373937131784075,12.781453068196317,1.738032752698402,65.97887104561421,0.25994028099411154,0.8623336045984448
mistral-panel-math__mistral-7b-base__panel-math__all-linear-r16__s33__5def8675b7,mistral_panel_math,mistral_7b_base,panel_math,33,16,4,all,8000,7993,256,uniform,271828,0.762978618630809,True,0.6040220769666533,47217.0,0.9656056509702466,81.20137527698922,315.55012804538626,1222.8911925049963,25.620368827345878,0.686694673873717,24.230930600280036,0.09922076308006426,0.8145583897630716,0.146262214924543,1.7641627540630402,137,125.47939993930831,282.51619825858836,138.43332231359707,310.80567118618285,299.80509878774507,1.759493085490793,131,272.0875831689438,742.9350877855013,707.5444622609198,2488.3336855951284,695.0606192401133,122.92415904047908,192.06089886127867,157.15404037161792,88.6710373265727,0.15995996254890363,0.09032370184973035,30.718618735094868,0.0084303305390232,0.4563630602295278,-0.5372053542387676,0.0962629866481459,-0.02485050816621106,0.4213437147579985,0.0006353825783958571,0.136751951700602,12.78444467406089,30.186014474642754,12.786360940911704,1.7247936137061974,64.82211021021067,0.2723757534384027,0.8716338346519739
mistral-sql-div-100__mistral-7b-base__sql-div-100__all-linear-r16__s11__2e551bde7e,mistral_sql_div_100,mistral_7b_base,sql_div_100,11,16,4,all,8000,8000,256,uniform,271828,0.42332881541522144,True,0.6578617472766672,10660.0,1.1020033543463796,8.618289540174493,201.24761075226434,1505.878169175037,36.263309257485055,0.9656139353755862,24.116726005669086,0.10932507903690424,0.824627463971155,0.13569180786846405,1.3474203051688407,59,66.9921447773125,110.58857410665208,130.37862509626808,264.20348546634926,229.5280540299651,1.3232370807362501,51,95.96443756344709,685.4223722284844,478.84454339610204,2237.161491609759,456.891282959721,63.032721293930294,909.1865698250807,1226.5030821858384,45.4684972122447,0.6385401579992352,0.009187501027898096,24.26251856885063,0.10313679284639776,0.8208313005380004,2.3909014601841987,0.10026161809513719,0.7996105817216115,0.61771814017242,0.0009643018063420305,0.16162907679435903,9.255787335096748,21.940758231343704,9.310330793945173,1.548566463043155,21.654698286237558,0.3153669670849043,0.9014158139519486
mistral-sql-div-100__mistral-7b-base__sql-div-100__all-linear-r16__s22__4803452ed0,mistral_sql_div_100,mistral_7b_base,sql_div_100,22,16,4,all,8000,8000,256,uniform,271828,0.41194535612995475,True,0.6985372746384814,11293.0,1.1020342293195426,7.617465680691917,201.8670047999542,1641.7030262703324,36.87011874386578,0.965251904213801,23.467880035421818,0.126995462675375,0.826603815787366,0.15148282579538228,1.3297941163150178,57,64.77186560529464,106.00461518683858,130.92331509381611,267.92602966146194,218.76921809206402,1.29870547696164,46,85.67918707265025,689.9599910345469,472.65758490480687,2240.0940250923454,442.2848847257068,59.608253824015776,998.1028003099308,1345.596408456026,42.998266093979076,0.656674806848445,0.008771740706972116,17.231770035295433,0.11606944604754676,0.8328026346505768,2.707635470613675,0.13517439348115456,0.7462097877902015,0.6048483045806068,0.0010143315835254606,0.16523919471007004,9.051726801810492,20.627110667377117,9.112014059743117,1.5469737540808923,20.426305418336945,0.3083101042823604,0.8957842600014475
mistral-sql-div-100__mistral-7b-base__sql-div-100__all-linear-r16__s33__b237546146,mistral_sql_div_100,mistral_7b_base,sql_div_100,33,16,4,all,8000,8000,256,uniform,271828,0.382142933040534,True,0.6722296676808058,11366.0,1.1301356672775,6.621419691101362,194.06897433845378,1734.4833119378534,37.027363799574424,0.9949663772713393,22.8747035415939,0.1333633549479117,0.8204393793925107,0.17829250854006035,1.3068431145336699,50,61.14273716561603,91.88933809503962,127.81971922539526,255.46551160581328,200.1564906173542,1.274642920005612,38,70.97235043224379,674.8031384897207,450.1097377839046,2218.1608297034863,417.0985501086194,55.37153750358816,1074.1699431218167,1448.4510953358517,39.94212128141194,0.6757647020960575,0.008277438699051148,20.72064173609307,0.1923600077261286,0.8438564885707507,2.9902279206374316,0.16215652963444263,0.7055973014309972,0.6172892458862981,0.0009829294534506937,0.1642431749863633,8.858344702507813,20.132505565881907,8.920502808056991,1.5300760192388592,18.594067657697742,0.30211054628486,0.8908193601385191
mistral-sql-div-10__mistral-7b-base__sql-div-10__all-linear-r16__s11__0b9930e29b,mistral_sql_div_10,mistral_7b_base,sql_div_10,11,16,4,all,8000,8000,256,uniform,271828,0.34683022290877924,True,0.6517227006539176,11264.0,1.1223661378026009,8.634252122192123,207.55764969669707,1583.8992845924276,35.32466054028652,0.9841161298099905,23.074409955745555,0.13912338237309432,0.8236830228318723,0.1278777350423029,1.3584747220001179,61,68.18636674254022,114.12423788075017,130.08245429894396,263.11455658164925,224.17763203576456,1.3227328450497573,52,96.48764316563329,684.4007431102059,483.5356473883263,2251.2033591439613,457.4214336215489,63.21293496658262,934.9008176140256,1244.0721491114614,45.59849389816265,0.6283356414027736,0.00947361075229644,17.92567382311578,0.1950527337805834,0.817908153137883,3.33864449650138,0.13106138789253777,0.5825973017159545,0.6434518207485702,0.0009339385178606222,0.16262140033527675,9.388999125203435,21.690709649110616,9.44699261499013,1.5357653735926544,20.38030423963634,0.31853062419816935,0.9036798877876427
mistral-sql-div-10__mistral-7b-base__sql-div-10__all-linear-r16__s22__49e4355d15,mistral_sql_div_10,mistral_7b_base,sql_div_10,22,16,4,all,8000,8000,256,uniform,271828,0.3668582010990144,True,0.6920042871385244,11383.0,1.1033575613982975,7.535801372566631,197.08229998382373,1595.5470080676391,35.222931169480745,0.9668744702357799,22.559891891420772,0.10079630713930232,0.8188149009267969,0.15194818180427236,1.3356125704731183,55,64.85737554749579,103.33908414264388,128.69929335082583,258.95305545207555,218.9435010071679,1.2977551252562998,45,84.03584180071336,678.4005422318032,467.3681149838764,2229.656976314381,439.53857177497844,59.164531361715824,981.0058342815555,1308.37186113718,42.678187996033486,0.6503537624248715,0.008909062955521933,17.994193678022945,0.16278495181474983,0.8312746892252287,3.572707399949869,0.14524207185145457,0.668577858342907,0.6433683117653602,0.001024416288697449,0.16086665826153818,9.107181720441945,20.994123299510868,9.168344592561871,1.521861155035815,19.011798688115153,0.30771873980498937,0.8944760107394634
mistral-sql-div-10__mistral-7b-base__sql-div-10__all-linear-r16__s33__40b3902bb4,mistral_sql_div_10,mistral_7b_base,sql_div_10,33,16,4,all,8000,8000,256,uniform,271828,0.4113403859509332,True,0.6650980377942259,11366.0,1.1024434315040708,6.817696727458659,191.638963458904,1637.5298753699585,35.25513398032521,0.9698314922861755,23.102606309260356,0.12910148733202664,0.824101540612597,0.16039819994885812,1.318948718651287,52,62.69238479738121,96.45588222696935,128.40816374452973,255.4456462696583,208.2282362866723,1.278269096569187,41,75.26124472114239,673.7161437206753,455.61606943321556,2212.1741623941653,424.26428559349404,56.42518087256501,1019.0119958927748,1386.1826331855652,40.702164313056166,0.6661605079830807,0.008534349211608304,15.909557427918394,0.21607033941078224,0.8405323920739918,3.292077755360103,0.23158435689535853,0.6500896106301016,0.6398198536310753,0.0009673585181402521,0.16350902108624144,8.935770256617396,20.427654264366062,9.00062527902583,1.5038854665603785,17.349393035753295,0.31504654185470804,0.9000018973604594
